idx,R,value,budget,agent_sum_distance,delivery_time,directed_transmission,jammer_on,clustering_on,minimize_distance,K,file
1,22.04728649880103,38.45443948904911,91.46026837151203,26.717561414860466,82,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
2,21.127511309458168,28.26568482481322,89.81687113842474,99.32940210998355,95,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
3,21.25219143527975,35.510381329139925,90.0367119726928,77.81603744390858,80,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
4,21.787251806937807,42.46600748210763,90.99058417361708,45.743972390638355,69,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
5,21.85296014514952,35.77862707061442,91.1088915984621,104.7602308250913,76,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
6,20.23368979849521,42.95854926530523,88.26775616785935,43.36086994423434,65,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
7,21.906466347315657,35.14671120256189,91.2054176826769,65.5082451228723,84,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
8,22.214898583871108,34.364296647224705,91.7651339441007,85.57207346227511,84,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
9,23.4868095900741,34.97525495177216,94.13269601482031,64.54320301232754,88,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
10,22.928222727631397,38.95044368439095,93.08115425106612,74.86292867051544,75,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
11,21.47089849143425,34.58854317929535,90.42456436530304,58.47607882377372,85,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
12,20.67214897042723,40.742589993606,89.02176498594132,82.33754358831214,65,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
13,21.389669610416437,41.90540653487371,90.28018402253629,38.05225605709386,71,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
14,23.41871853725439,41.4289181754754,94.0035272705729,80.19147788761776,69,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
15,20.863933747921717,39.10792393287643,89.35514551410948,32.95650610527841,77,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
16,20.85604190361993,38.90504290668616,89.34138418593024,34.58501434019756,77,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
17,23.93088636933759,31.586072999640777,94.98183185459396,72.76308818813817,97,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
18,23.30393371070808,31.363428460514605,93.78640082919848,86.94551213500382,93,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
19,20.15587392777635,41.21816573473201,88.13512524707092,48.543472100761015,68,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
20,22.730591427155357,37.454162385762274,92.71352970986949,44.64198515466608,83,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
21,21.860693465842765,33.470013176477394,91.12283217659584,71.01749103315312,87,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
22,23.889195756469384,34.39892468475265,94.9016178633268,40.35445587600008,94,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
23,20.900281895955384,36.09934287289302,89.41857477624664,43.26566612012697,83,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
24,20.47424382227948,43.52871829753099,88.68002472588651,39.011356640336096,65,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
25,23.731336732591156,30.702600187423037,94.59882336866627,101.45272943118367,94,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
26,23.370507068219965,33.64930488622497,93.91223582089569,74.46515117578289,90,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
27,23.20872623931799,40.17247942808596,93.60689771263989,32.247127794602484,79,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
28,22.70732074214792,40.9220162507321,92.67039459482447,48.592801963995576,74,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
29,22.77912053872536,33.91007791243947,92.80358744807029,50.979206030206186,91,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
30,21.95418995687228,31.30137715929162,91.29165465552302,48.90302199740882,97,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
31,20.32428262650098,40.15174405886094,88.42261530101044,60.61413351484194,69,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
32,23.646474959619734,36.36813856768455,94.43665602843198,73.21664635062855,83,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
33,21.664153633612983,35.36533414791272,90.7696336463671,38.38992834098652,87,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
34,20.416277952836456,44.48430417103533,88.5803683064708,43.74185544608065,62,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
35,22.951631846010763,38.487013060297336,93.12485173192076,75.91716947005554,76,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
36,20.80767694827488,37.585176295071875,89.25712867201777,25.389078437803658,82,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
37,22.06405790689687,38.12643017229301,91.49069871161979,54.27934924128619,78,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
38,21.208753237211504,31.55594052595235,89.96001575664359,99.74834168387702,86,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
39,21.40560706650873,35.238085950909486,90.30848131277143,90.56175367656587,78,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
40,20.710256262796012,33.27866081720137,89.08783401893407,63.513249379005174,87,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
41,20.34357169175636,41.12125365520436,88.45565061926543,45.41504796176263,69,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
42,20.70876808325154,39.78390609739209,89.08525225691069,39.384568576645215,74,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
43,21.021196192939865,39.825789525442865,89.63013802484339,34.05957053659902,75,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
44,21.272546273882156,37.95544313952144,90.07268966532996,79.54874860566217,73,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
45,22.945764978573767,32.42454585793384,93.11389708902283,37.96482330599709,98,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
46,23.108741787696516,35.804032176242266,93.41896493324555,71.72349929904311,84,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
47,22.16857499833906,28.43572482048774,91.68071103723659,87.52144073212719,99,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
48,22.26783818734105,37.52050655944069,91.86176959357479,32.980793558974455,84,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
49,20.803049461199794,39.01486608287269,89.24907447718793,57.95064859864002,73,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
50,20.357502774770357,38.42891283571002,88.47952329473995,23.43754853184915,79,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
51,22.05158387984819,34.44195506814003,91.46806403152826,61.379930854238516,87,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
52,21.84803849081101,34.24303783005607,91.10002135059443,82.39329916575817,83,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
53,20.06695844651379,38.74928262437845,87.98401408396569,46.21952115457974,74,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
54,21.28348716740647,32.28136251504998,90.09203809145089,102.28679475597217,84,False,False,True,False,20,Evaluation/Evaluation_states/Data/evaluation_states_K20_n10000.csv
